Student_ID,Term_ID,Course_ID,Credits,Final_Grade,Passed,Withdrawn
Student_1030,T1_Fall,Program_A_C04,4,W,0,1
Student_1030,T2_Spring,Program_A_C05,3,B,1,0
Student_1030,T2_Spring,Program_A_C06,3,C,1,0
Student_1030,T2_Spring,Program_A_C07,3,F,0,0
Student_1030,T3_Fall,Program_A_C07,3,C,1,0
Student_1030,T2_Spring,Program_A_C09,3,F,0,0
Student_1030,T3_Fall,Program_A_C09,3,C,1,0
Student_1030,T3_Fall,Program_A_C10,3,F,0,0
Student_1030,T3_Fall,Program_A_C11,3,B,1,0
Student_1030,T3_Fall,Program_A_C13,3,B,1,0
Student_1030,T3_Fall,Program_A_C15,3,D,1,0
Student_1031,T1_Fall,Program_B_C01,3,F,0,0
Student_1031,T2_Spring,Program_B_C01,3,C,1,0
Student_1031,T1_Fall,Program_B_C02,3,C,1,0
Student_1031,T1_Fall,Program_B_C03,3,C,1,0
Student_1031,T1_Fall,Program_B_C04,4,W,0,1
Student_1031,T2_Spring,Program_B_C04,4,C,1,0
Student_1032,T1_Fall,Program_B_C01,3,D,1,0
Student_1032,T1_Fall,Program_B_C02,3,C,1,0
Student_1032,T1_Fall,Program_B_C03,3,C,1,0
Student_1032,T1_Fall,Program_B_C04,4,C,1,0
Student_1032,T2_Spring,Program_B_C05,3,C,1,0
Student_1032,T2_Spring,Program_B_C06,3,B,1,0
Student_1033,T1_Fall,Program_A_C01,3,B,1,0
Student_1033,T1_Fall,Program_A_C02,3,B,1,0
Student_1033,T1_Fall,Program_A_C03,3,C,1,0
Student_1033,T1_Fall,Program_A_C04,4,W,0,1
Student_1033,T2_Spring,Program_A_C05,3,C,1,0
Student_1033,T2_Spring,Program_A_C06,3,B,1,0
Student_1033,T2_Spring,Program_A_C07,3,B,1,0
Student_1033,T2_Spring,Program_A_C09,3,C,1,0
Student_1033,T3_Fall,Program_A_C10,3,C,1,0
Student_1033,T3_Fall,Program_A_C11,3,B,1,0
Student_1033,T3_Fall,Program_A_C13,3,B,1,0
Student_1034,T1_Fall,Program_C_C01,3,F,0,0
Student_1034,T1_Fall,Program_C_C02,3,C,1,0
Student_1034,T1_Fall,Program_C_C04,4,W,0,1
Student_1034,T2_Spring,Program_C_C04,4,C,1,0
Student_1034,T1_Fall,Program_C_C05,3,F,0,0
Student_1034,T2_Spring,Program_C_C05,3,C,1,0
Student_1034,T2_Spring,Program_C_C08,4,W,0,1
Student_1034,T2_Spring,Program_C_C09,3,D,1,0
Student_1034,T2_Spring,Program_C_C13,3,F,0,0
Student_1035,T1_Fall,Program_A_C01,3,A,1,0
Student_1035,T1_Fall,Program_A_C02,3,B,1,0
Student_1035,T1_Fall,Program_A_C03,3,B,1,0
Student_1035,T1_Fall,Program_A_C04,4,B,1,0
Student_1035,T2_Spring,Program_A_C05,3,B,1,0
Student_1035,T2_Spring,Program_A_C06,3,A,1,0
Student_1035,T2_Spring,Program_A_C07,3,A,1,0
Student_1035,T2_Spring,Program_A_C08,4,A,1,0
Student_1035,T3_Fall,Program_A_C09,3,B,1,0
Student_1035,T3_Fall,Program_A_C10,3,A,1,0
Student_1036,T1_Fall,Program_D_C01,3,D,1,0
Student_1036,T1_Fall,Program_D_C02,3,B,1,0
Student_1036,T1_Fall,Program_D_C03,3,B,1,0
Student_1036,T1_Fall,Program_D_C04,4,B,1,0
Student_1036,T2_Spring,Program_D_C05,3,B,1,0
Student_1036,T2_Spring,Program_D_C06,3,B,1,0
Student_1036,T2_Spring,Program_D_C07,3,B,1,0
Student_1036,T2_Spring,Program_D_C08,4,C,1,0
Student_1036,T3_Fall,Program_D_C09,3,B,1,0
Student_1037,T1_Fall,Program_B_C01,3,F,0,0
Student_1037,T1_Fall,Program_B_C02,3,C,1,0
Student_1037,T1_Fall,Program_B_C04,4,C,1,0
Student_1037,T1_Fall,Program_B_C05,3,B,1,0
Student_1037,T2_Spring,Program_B_C08,4,C,1,0
Student_1037,T2_Spring,Program_B_C09,3,C,1,0
Student_1037,T2_Spring,Program_B_C12,4,B,1,0
Student_1037,T2_Spring,Program_B_C13,3,C,1,0
Student_1038,T1_Fall,Program_C_C01,3,A,1,0
Student_1038,T1_Fall,Program_C_C02,3,A,1,0
Student_1038,T1_Fall,Program_C_C03,3,B,1,0
Student_1038,T1_Fall,Program_C_C04,4,A,1,0
Student_1038,T2_Spring,Program_C_C05,3,A,1,0
Student_1038,T2_Spring,Program_C_C06,3,B,1,0
Student_1038,T2_Spring,Program_C_C07,3,B,1,0
Student_1038,T2_Spring,Program_C_C08,4,B,1,0
Student_1038,T3_Fall,Program_C_C09,3,B,1,0
Student_1038,T3_Fall,Program_C_C10,3,A,1,0
Student_1039,T1_Fall,Program_A_C01,3,F,0,0
Student_1039,T1_Fall,Program_A_C02,3,W,0,1
Student_1039,T2_Spring,Program_A_C02,3,C,1,0
Student_1039,T1_Fall,Program_A_C04,4,F,0,0
Student_1039,T2_Spring,Program_A_C04,4,C,1,0
Student_1039,T1_Fall,Program_A_C05,3,F,0,0
Student_1039,T2_Spring,Program_A_C05,3,C,1,0
Student_1040,T1_Fall,Program_A_C01,3,B,1,0
Student_1040,T1_Fall,Program_A_C02,3,C,1,0
Student_1041,T1_Fall,Program_D_C01,3,A,1,0
Student_1041,T1_Fall,Program_D_C02,3,F,0,0
Student_1041,T2_Spring,Program_D_C02,3,C,1,0
Student_1041,T1_Fall,Program_D_C03,3,A,1,0
Student_1041,T1_Fall,Program_D_C04,4,B,1,0
Student_1041,T2_Spring,Program_D_C05,3,B,1,0
Student_1041,T2_Spring,Program_D_C06,3,B,1,0
Student_1042,T1_Fall,Program_B_C01,3,A,1,0
Student_1042,T1_Fall,Program_B_C02,3,B,1,0
Student_1042,T1_Fall,Program_B_C03,3,B,1,0
Student_1042,T1_Fall,Program_B_C04,4,B,1,0
Student_1042,T2_Spring,Program_B_C05,3,C,1,0
Student_1042,T2_Spring,Program_B_C06,3,B,1,0
Student_1042,T2_Spring,Program_B_C07,3,B,1,0
Student_1042,T2_Spring,Program_B_C08,4,F,0,0
Student_1042,T3_Fall,Program_B_C08,4,C,1,0
Student_1042,T3_Fall,Program_B_C09,3,B,1,0
Student_1042,T3_Fall,Program_B_C10,3,B,1,0
Student_1042,T3_Fall,Program_B_C11,3,B,1,0
Student_1043,T1_Fall,Program_A_C01,3,B,1,0
Student_1043,T1_Fall,Program_A_C02,3,B,1,0
Student_1043,T1_Fall,Program_A_C03,3,A,1,0
Student_1043,T1_Fall,Program_A_C04,4,B,1,0
Student_1043,T2_Spring,Program_A_C05,3,B,1,0
Student_1043,T2_Spring,Program_A_C06,3,B,1,0
Student_1043,T2_Spring,Program_A_C07,3,B,1,0
Student_1043,T2_Spring,Program_A_C08,4,A,1,0
Student_1043,T3_Fall,Program_A_C09,3,B,1,0
Student_1044,T1_Fall,Program_D_C01,3,B,1,0
Student_1044,T1_Fall,Program_D_C02,3,A,1,0
Student_1044,T1_Fall,Program_D_C03,3,C,1,0
Student_1044,T1_Fall,Program_D_C04,4,B,1,0
Student_1044,T2_Spring,Program_D_C05,3,B,1,0
Student_1044,T2_Spring,Program_D_C06,3,A,1,0
Student_1045,T1_Fall,Program_D_C01,3,B,1,0
Student_1045,T1_Fall,Program_D_C02,3,B,1,0
Student_1045,T1_Fall,Program_D_C03,3,B,1,0
Student_1045,T1_Fall,Program_D_C04,4,B,1,0
Student_1045,T2_Spring,Program_D_C05,3,C,1,0
Student_1045,T2_Spring,Program_D_C06,3,B,1,0
Student_1045,T2_Spring,Program_D_C07,3,C,1,0
Student_1045,T2_Spring,Program_D_C08,4,B,1,0
Student_1045,T3_Fall,Program_D_C09,3,C,1,0
Student_1046,T1_Fall,Program_C_C01,3,B,1,0
Student_1046,T1_Fall,Program_C_C02,3,C,1,0
Student_1046,T1_Fall,Program_C_C03,3,A,1,0
Student_1046,T1_Fall,Program_C_C04,4,F,0,0
Student_1046,T2_Spring,Program_C_C05,3,B,1,0
Student_1046,T2_Spring,Program_C_C06,3,B,1,0
Student_1047,T1_Fall,Program_A_C01,3,C,1,0
Student_1047,T1_Fall,Program_A_C02,3,B,1,0
Student_1047,T1_Fall,Program_A_C03,3,B,1,0
Student_1047,T1_Fall,Program_A_C04,4,B,1,0
Student_1048,T1_Fall,Program_D_C01,3,F,0,0
Student_1048,T1_Fall,Program_D_C02,3,F,0,0
Student_1048,T2_Spring,Program_D_C02,3,C,1,0
Student_1048,T1_Fall,Program_D_C04,4,C,1,0
Student_1048,T1_Fall,Program_D_C05,3,W,0,1
Student_1048,T2_Spring,Program_D_C08,4,F,0,0
Student_1049,T1_Fall,Program_A_C01,3,F,0,0
Student_1049,T1_Fall,Program_A_C02,3,B,1,0
Student_1050,T1_Fall,Program_B_C01,3,B,1,0
Student_1050,T1_Fall,Program_B_C02,3,B,1,0
Student_1050,T1_Fall,Program_B_C03,3,W,0,1
Student_1050,T1_Fall,Program_B_C04,4,B,1,0
Student_1050,T2_Spring,Program_B_C05,3,A,1,0
Student_1050,T2_Spring,Program_B_C08,4,B,1,0
Student_1051,T1_Fall,Program_A_C01,3,B,1,0
Student_1051,T1_Fall,Program_A_C02,3,F,0,0
Student_1051,T2_Spring,Program_A_C02,3,C,1,0
Student_1051,T1_Fall,Program_A_C03,3,B,1,0
Student_1051,T1_Fall,Program_A_C04,4,F,0,0
Student_1051,T2_Spring,Program_A_C05,3,F,0,0
Student_1051,T3_Fall,Program_A_C05,3,C,1,0
Student_1051,T2_Spring,Program_A_C06,3,C,1,0
Student_1051,T2_Spring,Program_A_C07,3,B,1,0
Student_1051,T2_Spring,Program_A_C09,3,C,1,0
Student_1051,T3_Fall,Program_A_C10,3,B,1,0
Student_1051,T3_Fall,Program_A_C11,3,C,1,0
Student_1051,T3_Fall,Program_A_C13,3,W,0,1
Student_1051,T3_Fall,Program_A_C14,3,B,1,0
Student_1051,T4_Spring,Program_A_C15,3,C,1,0
Student_1052,T1_Fall,Program_D_C01,3,C,1,0
Student_1052,T1_Fall,Program_D_C02,3,F,0,0
Student_1052,T2_Spring,Program_D_C02,3,F,0,0
Student_1052,T1_Fall,Program_D_C03,3,B,1,0
Student_1052,T1_Fall,Program_D_C06,3,W,0,1
Student_1052,T2_Spring,Program_D_C06,3,C,1,0
Student_1052,T2_Spring,Program_D_C07,3,W,0,1
Student_1052,T3_Fall,Program_D_C07,3,C,1,0
Student_1052,T2_Spring,Program_D_C10,3,F,0,0
Student_1052,T3_Fall,Program_D_C10,3,C,1,0
Student_1052,T2_Spring,Program_D_C11,3,F,0,0
Student_1052,T3_Fall,Program_D_C11,3,F,0,0
Student_1052,T2_Spring,Program_D_C14,3,C,1,0
Student_1053,T1_Fall,Program_C_C01,3,A,1,0
Student_1053,T1_Fall,Program_C_C02,3,C,1,0
Student_1053,T1_Fall,Program_C_C03,3,C,1,0
Student_1053,T1_Fall,Program_C_C04,4,C,1,0
Student_1053,T2_Spring,Program_C_C05,3,F,0,0
Student_1053,T2_Spring,Program_C_C06,3,B,1,0
Student_1053,T2_Spring,Program_C_C07,3,B,1,0
Student_1053,T2_Spring,Program_C_C08,4,D,1,0
Student_1053,T3_Fall,Program_C_C10,3,C,1,0
Student_1053,T3_Fall,Program_C_C11,3,C,1,0
Student_1053,T3_Fall,Program_C_C12,4,B,1,0
Student_1054,T1_Fall,Program_A_C01,3,B,1,0
Student_1054,T1_Fall,Program_A_C02,3,B,1,0
Student_1054,T1_Fall,Program_A_C03,3,B,1,0
Student_1054,T1_Fall,Program_A_C04,4,C,1,0
Student_1054,T2_Spring,Program_A_C05,3,B,1,0
Student_1054,T2_Spring,Program_A_C06,3,B,1,0
Student_1054,T2_Spring,Program_A_C07,3,W,0,1
Student_1054,T2_Spring,Program_A_C08,4,C,1,0
Student_1054,T3_Fall,Program_A_C09,3,F,0,0
Student_1054,T3_Fall,Program_A_C10,3,B,1,0
Student_1054,T3_Fall,Program_A_C12,4,B,1,0
Student_1054,T3_Fall,Program_A_C14,3,B,1,0
Student_1055,T1_Fall,Program_D_C01,3,F,0,0
Student_1055,T1_Fall,Program_D_C02,3,B,1,0
Student_1055,T1_Fall,Program_D_C04,4,B,1,0
Student_1055,T1_Fall,Program_D_C05,3,B,1,0
Student_1055,T2_Spring,Program_D_C08,4,W,0,1
Student_1055,T3_Fall,Program_D_C08,4,C,1,0
Student_1055,T2_Spring,Program_D_C09,3,F,0,0
Student_1055,T2_Spring,Program_D_C12,4,B,1,0
Student_1055,T2_Spring,Program_D_C16,3,F,0,0
Student_1055,T3_Fall,Program_D_C16,3,C,1,0
Student_1056,T1_Fall,Program_A_C01,3,B,1,0
Student_1056,T1_Fall,Program_A_C02,3,F,0,0
Student_1056,T1_Fall,Program_A_C03,3,C,1,0
Student_1056,T1_Fall,Program_A_C06,3,C,1,0
Student_1056,T2_Spring,Program_A_C07,3,B,1,0
Student_1057,T1_Fall,Program_D_C01,3,B,1,0
Student_1057,T1_Fall,Program_D_C02,3,B,1,0
Student_1057,T1_Fall,Program_D_C03,3,C,1,0
Student_1058,T1_Fall,Program_D_C01,3,B,1,0
Student_1058,T1_Fall,Program_D_C02,3,F,0,0
Student_1058,T2_Spring,Program_D_C02,3,C,1,0
Student_1058,T1_Fall,Program_D_C03,3,W,0,1
Student_1058,T2_Spring,Program_D_C03,3,C,1,0
Student_1058,T1_Fall,Program_D_C04,4,B,1,0
Student_1058,T2_Spring,Program_D_C05,3,B,1,0
Student_1058,T2_Spring,Program_D_C06,3,F,0,0
Student_1058,T2_Spring,Program_D_C07,3,B,1,0
Student_1058,T2_Spring,Program_D_C08,4,C,1,0
Student_1058,T3_Fall,Program_D_C09,3,F,0,0
Student_1058,T4_Spring,Program_D_C09,3,C,1,0
Student_1058,T3_Fall,Program_D_C11,3,F,0,0
Student_1058,T3_Fall,Program_D_C12,4,F,0,0
Student_1058,T3_Fall,Program_D_C13,3,C,1,0
Student_1059,T1_Fall,Program_A_C01,3,F,0,0
Student_1059,T1_Fall,Program_A_C02,3,A,1,0
Student_1060,T1_Fall,Program_C_C01,3,B,1,0
Student_1060,T1_Fall,Program_C_C02,3,B,1,0
Student_1060,T1_Fall,Program_C_C03,3,B,1,0
Student_1060,T1_Fall,Program_C_C04,4,B,1,0
Student_1060,T2_Spring,Program_C_C05,3,C,1,0
Student_1061,T1_Fall,Program_A_C01,3,C,1,0
Student_1061,T1_Fall,Program_A_C02,3,F,0,0
Student_1061,T2_Spring,Program_A_C02,3,C,1,0
Student_1061,T1_Fall,Program_A_C03,3,C,1,0
Student_1061,T1_Fall,Program_A_C04,4,B,1,0
Student_1061,T2_Spring,Program_A_C05,3,B,1,0
Student_1061,T2_Spring,Program_A_C06,3,C,1,0
Student_1062,T1_Fall,Program_A_C01,3,F,0,0
Student_1062,T1_Fall,Program_A_C02,3,W,0,1
Student_1062,T2_Spring,Program_A_C02,3,C,1,0
Student_1062,T1_Fall,Program_A_C04,4,W,0,1
Student_1062,T2_Spring,Program_A_C04,4,F,0,0
Student_1062,T1_Fall,Program_A_C05,3,C,1,0
Student_1062,T2_Spring,Program_A_C09,3,C,1,0
Student_1062,T2_Spring,Program_A_C13,3,W,0,1
Student_1063,T1_Fall,Program_B_C01,3,C,1,0
Student_1063,T1_Fall,Program_B_C02,3,C,1,0
Student_1063,T1_Fall,Program_B_C03,3,B,1,0
Student_1063,T1_Fall,Program_B_C04,4,C,1,0
Student_1063,T2_Spring,Program_B_C05,3,F,0,0
Student_1063,T2_Spring,Program_B_C06,3,B,1,0
Student_1063,T2_Spring,Program_B_C07,3,B,1,0
Student_1063,T2_Spring,Program_B_C08,4,B,1,0
Student_1063,T3_Fall,Program_B_C10,3,F,0,0
Student_1063,T4_Spring,Program_B_C10,3,C,1,0
Student_1063,T3_Fall,Program_B_C11,3,B,1,0
Student_1063,T3_Fall,Program_B_C12,4,D,1,0
Student_1063,T3_Fall,Program_B_C14,3,C,1,0
Student_1064,T1_Fall,Program_A_C01,3,W,0,1
Student_1064,T1_Fall,Program_A_C02,3,A,1,0
Student_1065,T1_Fall,Program_D_C01,3,C,1,0
Student_1065,T1_Fall,Program_D_C02,3,B,1,0
Student_1065,T1_Fall,Program_D_C03,3,B,1,0
Student_1065,T1_Fall,Program_D_C04,4,B,1,0
Student_1065,T2_Spring,Program_D_C05,3,B,1,0
Student_1065,T2_Spring,Program_D_C06,3,C,1,0
Student_1065,T2_Spring,Program_D_C07,3,B,1,0
Student_1065,T2_Spring,Program_D_C08,4,C,1,0
Student_1065,T3_Fall,Program_D_C09,3,B,1,0
Student_1066,T1_Fall,Program_A_C01,3,A,1,0
Student_1066,T1_Fall,Program_A_C02,3,B,1,0
Student_1066,T1_Fall,Program_A_C03,3,B,1,0
Student_1066,T1_Fall,Program_A_C04,4,B,1,0
Student_1066,T2_Spring,Program_A_C05,3,B,1,0
Student_1066,T2_Spring,Program_A_C06,3,B,1,0
Student_1066,T2_Spring,Program_A_C07,3,B,1,0
Student_1066,T2_Spring,Program_A_C08,4,B,1,0
Student_1066,T3_Fall,Program_A_C09,3,F,0,0
Student_1066,T3_Fall,Program_A_C10,3,F,0,0
Student_1066,T3_Fall,Program_A_C11,3,B,1,0
Student_1066,T3_Fall,Program_A_C12,4,B,1,0
Student_1066,T4_Spring,Program_A_C15,3,C,1,0
Student_1066,T4_Spring,Program_A_C16,3,B,1,0
Student_1067,T1_Fall,Program_A_C01,3,B,1,0
Student_1067,T1_Fall,Program_A_C02,3,B,1,0
Student_1067,T1_Fall,Program_A_C03,3,A,1,0
Student_1067,T1_Fall,Program_A_C04,4,A,1,0
Student_1067,T2_Spring,Program_A_C05,3,F,0,0
Student_1067,T3_Fall,Program_A_C05,3,C,1,0
Student_1067,T2_Spring,Program_A_C06,3,A,1,0
Student_1068,T1_Fall,Program_A_C01,3,F,0,0
Student_1068,T2_Spring,Program_A_C01,3,C,1,0
Student_1068,T1_Fall,Program_A_C02,3,F,0,0
Student_1068,T2_Spring,Program_A_C02,3,C,1,0
Student_1068,T1_Fall,Program_A_C03,3,B,1,0
Student_1068,T1_Fall,Program_A_C04,4,W,0,1
Student_1068,T2_Spring,Program_A_C05,3,C,1,0
Student_1068,T2_Spring,Program_A_C06,3,W,0,1
Student_1068,T3_Fall,Program_A_C06,3,C,1,0
Student_1068,T2_Spring,Program_A_C07,3,C,1,0
Student_1068,T2_Spring,Program_A_C09,3,C,1,0
Student_1068,T3_Fall,Program_A_C10,3,C,1,0
Student_1068,T3_Fall,Program_A_C11,3,W,0,1
Student_1068,T4_Spring,Program_A_C11,3,F,0,0
Student_1068,T3_Fall,Program_A_C13,3,W,0,1
Student_1068,T4_Spring,Program_A_C13,3,C,1,0
Student_1069,T1_Fall,Program_B_C01,3,F,0,0
Student_1069,T1_Fall,Program_B_C02,3,F,0,0
Student_1069,T2_Spring,Program_B_C02,3,C,1,0
Student_1069,T1_Fall,Program_B_C04,4,C,1,0
Student_1070,T1_Fall,Program_C_C01,3,A,1,0
Student_1070,T1_Fall,Program_C_C02,3,B,1,0
Student_1070,T1_Fall,Program_C_C03,3,A,1,0
Student_1071,T1_Fall,Program_B_C01,3,A,1,0
Student_1071,T1_Fall,Program_B_C02,3,A,1,0
Student_1072,T1_Fall,Program_D_C01,3,C,1,0
Student_1072,T1_Fall,Program_D_C02,3,C,1,0
Student_1072,T1_Fall,Program_D_C03,3,C,1,0
Student_1073,T1_Fall,Program_D_C01,3,B,1,0
Student_1073,T1_Fall,Program_D_C02,3,C,1,0
Student_1073,T1_Fall,Program_D_C03,3,W,0,1
Student_1073,T1_Fall,Program_D_C04,4,B,1,0
Student_1073,T2_Spring,Program_D_C05,3,B,1,0
Student_1073,T2_Spring,Program_D_C08,4,B,1,0
Student_1073,T2_Spring,Program_D_C09,3,F,0,0
Student_1073,T2_Spring,Program_D_C12,4,C,1,0
Student_1074,T1_Fall,Program_A_C01,3,A,1,0
Student_1075,T1_Fall,Program_B_C01,3,B,1,0
Student_1075,T1_Fall,Program_B_C02,3,C,1,0
Student_1075,T1_Fall,Program_B_C03,3,F,0,0
Student_1075,T1_Fall,Program_B_C04,4,B,1,0
Student_1075,T2_Spring,Program_B_C05,3,C,1,0
Student_1075,T2_Spring,Program_B_C08,4,B,1,0
Student_1075,T2_Spring,Program_B_C09,3,C,1,0
Student_1075,T2_Spring,Program_B_C12,4,B,1,0
Student_1075,T3_Fall,Program_B_C13,3,B,1,0
Student_1075,T3_Fall,Program_B_C16,3,B,1,0
Student_1076,T1_Fall,Program_B_C01,3,C,1,0
Student_1076,T1_Fall,Program_B_C02,3,B,1,0
Student_1076,T1_Fall,Program_B_C03,3,F,0,0
Student_1076,T2_Spring,Program_B_C03,3,C,1,0
Student_1076,T1_Fall,Program_B_C04,4,W,0,1
Student_1076,T2_Spring,Program_B_C04,4,F,0,0
Student_1076,T2_Spring,Program_B_C05,3,W,0,1
Student_1076,T2_Spring,Program_B_C06,3,C,1,0
Student_1076,T2_Spring,Program_B_C07,3,B,1,0
Student_1076,T2_Spring,Program_B_C10,3,F,0,0
Student_1076,T3_Fall,Program_B_C11,3,B,1,0
Student_1076,T3_Fall,Program_B_C15,3,C,1,0
Student_1077,T1_Fall,Program_D_C01,3,F,0,0
Student_1077,T2_Spring,Program_D_C01,3,C,1,0
Student_1077,T1_Fall,Program_D_C02,3,F,0,0
Student_1077,T2_Spring,Program_D_C02,3,C,1,0
Student_1077,T1_Fall,Program_D_C03,3,W,0,1
Student_1077,T1_Fall,Program_D_C04,4,W,0,1
Student_1077,T2_Spring,Program_D_C05,3,F,0,0
Student_1077,T3_Fall,Program_D_C05,3,F,0,0
Student_1078,T1_Fall,Program_D_C01,3,B,1,0
Student_1078,T1_Fall,Program_D_C02,3,B,1,0
Student_1078,T1_Fall,Program_D_C03,3,B,1,0
Student_1078,T1_Fall,Program_D_C04,4,B,1,0
Student_1078,T2_Spring,Program_D_C05,3,B,1,0
Student_1078,T2_Spring,Program_D_C06,3,B,1,0
Student_1079,T1_Fall,Program_A_C01,3,B,1,0
Student_1079,T1_Fall,Program_A_C02,3,W,0,1
Student_1079,T2_Spring,Program_A_C02,3,C,1,0
Student_1080,T1_Fall,Program_B_C01,3,F,0,0
Student_1080,T2_Spring,Program_B_C01,3,C,1,0
Student_1080,T1_Fall,Program_B_C02,3,B,1,0
Student_1080,T1_Fall,Program_B_C03,3,F,0,0
Student_1080,T2_Spring,Program_B_C03,3,C,1,0
Student_1080,T1_Fall,Program_B_C04,4,W,0,1
Student_1080,T2_Spring,Program_B_C04,4,C,1,0
Student_1080,T2_Spring,Program_B_C05,3,F,0,0
Student_1080,T2_Spring,Program_B_C06,3,F,0,0
Student_1080,T3_Fall,Program_B_C06,3,C,1,0
Student_1080,T2_Spring,Program_B_C07,3,C,1,0
Student_1080,T2_Spring,Program_B_C08,4,D,1,0
Student_1080,T3_Fall,Program_B_C10,3,C,1,0
Student_1080,T3_Fall,Program_B_C11,3,F,0,0
Student_1080,T3_Fall,Program_B_C12,4,C,1,0
Student_1080,T3_Fall,Program_B_C14,3,C,1,0
Student_1081,T1_Fall,Program_C_C01,3,B,1,0
Student_1081,T1_Fall,Program_C_C02,3,B,1,0
Student_1081,T1_Fall,Program_C_C03,3,A,1,0
Student_1081,T1_Fall,Program_C_C04,4,A,1,0
Student_1081,T2_Spring,Program_C_C05,3,B,1,0
Student_1081,T2_Spring,Program_C_C06,3,B,1,0
Student_1082,T1_Fall,Program_A_C01,3,B,1,0
Student_1082,T1_Fall,Program_A_C02,3,B,1,0
Student_1082,T1_Fall,Program_A_C03,3,C,1,0
Student_1082,T1_Fall,Program_A_C04,4,B,1,0
Student_1082,T2_Spring,Program_A_C05,3,C,1,0
Student_1082,T2_Spring,Program_A_C06,3,B,1,0
Student_1083,T1_Fall,Program_C_C01,3,B,1,0
Student_1084,T1_Fall,Program_D_C01,3,A,1,0
Student_1084,T1_Fall,Program_D_C02,3,B,1,0
Student_1084,T1_Fall,Program_D_C03,3,B,1,0
Student_1084,T1_Fall,Program_D_C04,4,B,1,0
Student_1085,T1_Fall,Program_C_C01,3,C,1,0
Student_1085,T1_Fall,Program_C_C02,3,B,1,0
Student_1085,T1_Fall,Program_C_C03,3,W,0,1
Student_1085,T2_Spring,Program_C_C03,3,C,1,0
Student_1085,T1_Fall,Program_C_C04,4,B,1,0
Student_1085,T2_Spring,Program_C_C05,3,B,1,0
Student_1085,T2_Spring,Program_C_C06,3,B,1,0
Student_1085,T2_Spring,Program_C_C07,3,B,1,0
Student_1085,T2_Spring,Program_C_C08,4,C,1,0
Student_1085,T3_Fall,Program_C_C09,3,C,1,0
Student_1085,T3_Fall,Program_C_C10,3,C,1,0
Student_1086,T1_Fall,Program_A_C01,3,F,0,0
Student_1086,T1_Fall,Program_A_C02,3,F,0,0
Student_1086,T2_Spring,Program_A_C02,3,C,1,0
Student_1086,T1_Fall,Program_A_C04,4,F,0,0
Student_1086,T2_Spring,Program_A_C04,4,C,1,0
Student_1086,T1_Fall,Program_A_C05,3,F,0,0
Student_1086,T2_Spring,Program_A_C08,4,C,1,0
Student_1086,T2_Spring,Program_A_C12,4,C,1,0
Student_1086,T2_Spring,Program_A_C16,3,W,0,1
Student_1086,T3_Fall,Program_A_C16,3,C,1,0
Student_1087,T1_Fall,Program_B_C01,3,C,1,0
Student_1087,T1_Fall,Program_B_C02,3,C,1,0
Student_1087,T1_Fall,Program_B_C03,3,C,1,0
Student_1087,T1_Fall,Program_B_C04,4,F,0,0
Student_1087,T2_Spring,Program_B_C04,4,C,1,0
Student_1087,T2_Spring,Program_B_C05,3,B,1,0
Student_1087,T2_Spring,Program_B_C06,3,B,1,0
Student_1087,T2_Spring,Program_B_C07,3,C,1,0
Student_1087,T2_Spring,Program_B_C08,4,F,0,0
Student_1087,T3_Fall,Program_B_C09,3,W,0,1
Student_1087,T3_Fall,Program_B_C10,3,C,1,0
Student_1087,T3_Fall,Program_B_C11,3,C,1,0
Student_1088,T1_Fall,Program_B_C01,3,A,1,0
Student_1088,T1_Fall,Program_B_C02,3,A,1,0
Student_1088,T1_Fall,Program_B_C03,3,A,1,0
Student_1088,T1_Fall,Program_B_C04,4,A,1,0
Student_1089,T1_Fall,Program_B_C01,3,B,1,0
Student_1089,T1_Fall,Program_B_C02,3,B,1,0
Student_1089,T1_Fall,Program_B_C03,3,W,0,1
Student_1089,T2_Spring,Program_B_C03,3,C,1,0
Student_1090,T1_Fall,Program_A_C01,3,B,1,0
Student_1090,T1_Fall,Program_A_C02,3,C,1,0
Student_1090,T1_Fall,Program_A_C03,3,C,1,0
Student_1090,T1_Fall,Program_A_C04,4,F,0,0
Student_1090,T2_Spring,Program_A_C04,4,C,1,0
Student_1090,T2_Spring,Program_A_C05,3,W,0,1
Student_1090,T2_Spring,Program_A_C06,3,C,1,0
Student_1090,T2_Spring,Program_A_C07,3,C,1,0
Student_1090,T2_Spring,Program_A_C08,4,B,1,0
Student_1090,T3_Fall,Program_A_C10,3,C,1,0
Student_1090,T3_Fall,Program_A_C11,3,B,1,0
Student_1090,T3_Fall,Program_A_C12,4,C,1,0
Student_1091,T1_Fall,Program_C_C01,3,C,1,0
Student_1092,T1_Fall,Program_D_C01,3,W,0,1
Student_1092,T2_Spring,Program_D_C01,3,F,0,0
Student_1092,T1_Fall,Program_D_C02,3,C,1,0
Student_1092,T1_Fall,Program_D_C04,4,F,0,0
Student_1092,T1_Fall,Program_D_C05,3,C,1,0
Student_1092,T2_Spring,Program_D_C09,3,F,0,0
Student_1093,T1_Fall,Program_C_C01,3,F,0,0
Student_1093,T1_Fall,Program_C_C02,3,F,0,0
Student_1093,T2_Spring,Program_C_C02,3,C,1,0
Student_1094,T1_Fall,Program_B_C01,3,C,1,0
Student_1094,T1_Fall,Program_B_C02,3,B,1,0
